photos,price_reduced_amount,description.sold_price,description.sqft,description.baths,description.garage,description.stories,description.beds,products.brand_name,description.type_townhomes,days_listed,n_amenities,n_high_amenities,age_yrs,n_rooms
1,0.0,209000.0,1392.0,2.0,2.0,1.0,3.0,2,0,46,8.0,3.0,23,5.0
1,0.0,434500.0,2147.0,3.0,3.0,1.0,3.0,1,0,196,6.0,3.0,1,6.0
1,0.0,177500.0,919.0,1.0,1.0,1.0,2.0,1,0,39,5.0,0.0,74,3.0
1,0.0,410000.0,2165.0,2.0,2.0,1.0,4.0,1,0,35,7.0,3.0,8,6.0
1,0.0,298800.0,1946.0,2.0,3.0,1.0,3.0,2,0,42,8.0,4.0,13,5.0
1,0.0,102000.0,1630.5,0.0,0.0,1.0,0.0,1,0,95,0.0,0.0,52,0.0
1,0.0,272500.0,2167.0,2.0,3.0,1.0,3.0,1,0,81,8.0,4.0,21,5.0
1,0.0,147500.0,1630.5,0.0,0.0,1.0,0.0,1,0,31,0.0,0.0,52,0.0
1,16000.0,267500.0,1729.0,2.0,2.0,1.0,3.0,3,0,77,7.0,3.0,8,5.0
1,5000.0,200000.0,1629.0,3.0,2.0,1.0,3.0,2,0,318,3.0,0.0,56,6.0
1,0.0,163000.0,924.0,1.0,1.0,1.0,2.0,1,0,53,3.0,0.0,72,3.0
1,0.0,172500.0,916.0,1.0,1.0,1.0,2.0,1,0,64,6.0,2.0,76,3.0
1,0.0,380000.0,2075.0,3.0,3.0,1.0,4.0,2,0,65,6.0,3.0,1,7.0
1,0.0,147000.0,1016.0,1.0,2.0,1.0,3.0,2,0,15,8.0,2.0,63,4.0
1,0.0,339000.0,2427.0,2.0,3.0,1.0,3.0,1,0,114,7.0,3.0,22,5.0
1,0.0,360000.0,3535.0,4.0,2.0,2.0,3.0,3,0,41,9.0,3.0,47,7.0
1,0.0,165000.0,1216.0,2.0,0.0,1.0,3.0,2,0,178,4.0,1.0,27,5.0
1,2000.0,130000.0,937.0,1.0,1.0,1.0,3.0,1,0,70,3.0,0.0,56,4.0
1,7500.0,255000.0,1987.0,2.0,2.0,1.0,4.0,2,0,168,9.0,3.0,33,6.0
1,0.0,1222000.0,4145.0,4.0,2.0,1.0,3.0,1,0,36,7.0,4.0,15,7.0
1,0.0,95000.0,929.0,1.0,0.0,1.0,3.0,1,0,30,2.0,0.0,64,4.0
1,0.0,276000.0,1648.0,2.0,0.0,1.0,3.0,1,0,42,3.0,1.0,48,5.0
1,10000.0,355000.0,1640.0,2.0,0.0,1.0,4.0,1,0,105,10.0,2.0,77,6.0
1,6900.0,371000.0,1472.0,2.0,2.0,1.0,3.0,1,0,71,6.0,3.0,64,5.0
1,0.0,185000.0,1650.0,2.0,0.0,1.0,3.0,1,0,35,6.0,1.0,46,5.0
1,0.0,760000.0,3572.0,4.0,11.0,1.0,8.0,1,0,38,5.0,2.0,48,12.0
1,19100.0,359900.0,1719.0,1.0,1.0,2.0,3.0,3,0,147,9.0,5.0,84,4.0
1,0.0,494000.0,1935.0,3.0,1.0,2.0,4.0,2,0,41,12.0,7.0,114,7.0
1,25001.0,645000.0,2334.0,3.0,3.0,1.0,4.0,1,0,91,5.0,2.0,5,7.0
1,37100.0,422500.0,2160.0,4.0,11.0,1.0,4.0,1,0,70,2.0,1.0,45,8.0
1,0.0,420000.0,1255.0,2.0,2.0,1.0,3.0,1,0,45,5.0,2.0,45,5.0
1,15000.0,495000.0,1884.0,2.0,2.0,1.0,4.0,1,0,195,4.0,1.0,8,6.0
1,0.0,370000.0,1040.0,1.0,2.0,1.0,3.0,1,0,124,6.0,0.0,47,4.0
1,0.0,333900.0,1289.0,2.0,1.0,1.0,3.0,2,0,39,5.0,3.0,44,5.0
1,0.0,515000.0,2197.0,3.0,2.0,1.0,4.0,1,0,40,6.0,2.0,27,7.0
1,1000.0,347000.0,1276.0,2.0,2.0,1.0,3.0,3,0,111,5.0,2.0,20,5.0
1,10100.0,449000.0,1992.0,3.0,2.0,2.0,4.0,1,0,87,7.0,3.0,22,7.0
1,34000.0,335000.0,2198.0,2.0,0.0,1.0,3.0,1,0,64,4.0,2.0,99,5.0
1,100000.0,429000.0,1793.0,2.0,2.0,1.0,4.0,2,0,93,3.0,2.0,72,6.0
1,0.0,366000.0,1208.0,2.0,2.0,1.0,3.0,1,0,72,4.0,1.0,23,5.0
1,21000.0,330000.0,1792.0,1.0,1.0,1.0,2.0,1,0,64,4.0,2.0,76,3.0
1,0.0,312000.0,901.0,1.0,1.0,1.0,2.0,1,0,36,3.0,0.0,73,3.0
1,0.0,430000.0,2296.0,3.0,3.0,1.0,3.0,1,0,59,8.0,5.0,45,6.0
1,0.0,99275.0,1630.5,0.0,0.0,1.0,0.0,1,0,33,3.0,1.0,52,0.0
1,0.0,575000.0,2160.0,3.0,0.0,1.0,7.0,1,0,36,3.0,1.0,55,10.0
1,10000.0,498500.0,2256.0,2.0,2.0,1.0,3.0,2,0,188,10.0,5.0,43,5.0
0,0.0,465000.0,2376.0,2.0,2.0,2.0,3.0,2,0,0,0.0,0.0,60,5.0
1,10000.0,105000.0,1188.0,2.0,0.0,1.0,2.0,1,0,138,2.0,0.0,26,4.0
1,10000.0,350500.0,1634.0,1.0,1.0,1.0,2.0,1,0,63,9.0,3.0,101,3.0
1,25000.0,820000.0,1630.5,6.0,0.0,2.0,6.0,2,0,155,1.0,0.0,62,12.0
1,0.0,375000.0,1464.0,2.0,2.0,1.0,3.0,1,0,26,5.0,2.0,66,5.0
1,0.0,410500.0,1311.0,2.0,2.0,1.0,3.0,3,0,54,6.0,2.0,33,5.0
1,0.0,120000.0,1630.5,0.0,0.0,1.0,0.0,1,0,56,1.0,0.0,52,0.0
1,15000.0,490000.0,1999.0,2.0,2.0,1.0,3.0,2,0,116,8.0,4.0,44,5.0
1,15005.0,487000.0,2300.0,3.0,2.0,2.0,3.0,1,0,207,6.0,3.0,17,6.0
1,0.0,395000.0,1360.0,2.0,2.0,1.0,3.0,1,0,48,7.0,3.0,68,5.0
1,0.0,374000.0,1424.0,2.0,1.0,1.0,3.0,2,0,60,7.0,3.0,93,5.0
1,25000.0,750000.0,1630.5,3.0,3.0,2.0,4.0,1,0,113,2.0,0.0,22,7.0
1,0.0,529900.0,1891.0,3.0,2.0,1.0,3.0,2,0,76,3.0,1.0,82,6.0
1,0.0,425000.0,2055.0,2.0,2.0,1.0,4.0,1,0,52,8.0,4.0,62,6.0
1,30000.0,369900.0,1352.0,2.0,2.0,1.0,3.0,1,0,65,6.0,2.0,46,5.0
1,0.0,214400.0,1120.0,1.0,1.0,1.0,3.0,1,0,51,2.0,1.0,75,4.0
1,0.0,400000.0,1204.0,2.0,2.0,1.0,3.0,2,0,37,6.0,3.0,9,5.0
1,15000.0,380000.0,1218.0,1.0,2.0,2.0,2.0,1,0,80,4.0,3.0,77,3.0
1,9900.0,382000.0,1198.0,2.0,2.0,1.0,3.0,1,0,86,5.0,1.0,46,5.0
1,0.0,592790.0,1582.0,2.0,2.0,1.0,3.0,2,0,27,7.0,3.0,63,5.0
1,0.0,345000.0,1539.0,2.0,2.0,1.0,3.0,1,0,50,8.0,5.0,23,5.0
1,0.0,196000.0,2429.0,0.0,3.0,1.0,3.0,1,0,54,2.0,0.0,124,3.0
1,0.0,205000.0,1120.0,2.0,0.0,1.0,3.0,1,0,27,6.0,3.0,53,5.0
1,0.0,295000.0,2400.0,3.0,1.0,2.0,3.0,1,1,80,5.0,3.0,11,6.0
1,0.0,106000.0,1478.0,0.0,0.0,1.0,3.0,1,0,58,2.0,2.0,124,3.0
1,0.0,10000.0,1608.0,6.0,0.0,3.0,5.0,1,1,63,0.0,0.0,124,11.0
1,2000.0,71500.0,1528.0,1.0,0.0,3.0,4.0,4,1,45,3.0,0.0,124,5.0
1,2100.0,100000.0,728.0,1.0,0.0,1.0,2.0,1,0,77,4.0,2.0,84,3.0
1,0.0,208000.0,1092.0,1.0,0.0,2.0,3.0,1,0,28,5.0,2.0,67,4.0
1,0.0,28000.0,1630.5,0.0,0.0,1.0,0.0,1,0,58,0.0,0.0,52,0.0
1,0.0,346000.0,1848.0,3.0,2.0,2.0,3.0,1,1,34,4.0,2.0,5,6.0
1,5100.0,219900.0,2966.0,2.0,0.0,2.0,4.0,1,0,161,3.0,3.0,149,6.0
1,0.0,195000.0,1502.0,1.0,0.0,2.0,4.0,1,0,60,3.0,1.0,86,5.0
1,0.0,270000.0,1486.0,2.0,0.0,1.0,3.0,2,0,30,3.0,0.0,59,5.0
1,13000.0,180000.0,1452.0,3.0,0.0,2.0,3.0,1,0,47,5.0,4.0,19,6.0
1,14100.0,232000.0,1742.0,2.0,1.0,2.0,3.0,1,0,96,5.0,3.0,101,5.0
1,0.0,58000.0,1080.0,1.0,0.0,2.0,2.0,1,1,12,0.0,0.0,96,3.0
1,0.0,275000.0,1300.0,3.0,1.0,1.0,3.0,1,0,147,1.0,0.0,38,6.0
1,0.0,242000.0,1548.0,2.0,1.0,1.0,2.0,3,0,62,6.0,4.0,19,4.0
1,0.0,241500.0,1600.0,3.0,1.0,2.0,3.0,1,1,40,5.0,0.0,30,6.0
1,0.0,350000.0,1884.0,3.0,2.0,2.0,3.0,1,0,53,3.0,1.0,21,6.0
1,0.0,274500.0,2136.0,0.0,0.0,1.0,3.0,1,0,34,2.0,0.0,120,3.0
1,0.0,107000.0,1222.0,1.0,1.0,2.0,3.0,1,1,21,3.0,0.0,71,4.0
1,15000.0,237000.0,2052.0,2.0,0.0,1.0,3.0,1,0,50,3.0,0.0,66,5.0
1,22501.0,305000.0,2324.0,2.0,0.0,3.0,4.0,1,0,90,8.0,3.0,104,6.0
1,10000.0,229000.0,1631.0,2.0,2.0,1.0,2.0,1,0,102,4.0,2.0,25,4.0
1,0.0,225000.0,3137.0,0.0,0.0,1.0,4.0,1,0,132,1.0,0.0,97,4.0
1,0.0,200000.0,1442.0,0.0,0.0,1.0,4.0,1,0,113,1.0,0.0,111,4.0
1,0.0,30000.0,2324.0,0.0,1.0,1.0,3.0,1,0,113,2.0,0.0,124,3.0
1,0.0,427900.0,1962.0,3.0,2.0,2.0,3.0,1,0,33,6.0,3.0,15,6.0
1,0.0,200000.0,1330.0,0.0,0.0,1.0,4.0,1,0,113,1.0,0.0,111,4.0
1,0.0,225000.0,1980.0,0.0,0.0,1.0,4.0,1,0,113,2.0,1.0,124,4.0
1,7000.0,225000.0,1299.0,1.0,0.0,1.0,2.0,3,0,107,2.0,1.0,73,3.0
1,45100.0,283000.0,2215.0,2.0,0.0,1.0,3.0,1,0,138,6.0,4.0,69,5.0
1,0.0,266900.0,1637.0,2.0,0.0,1.0,3.0,1,0,54,9.0,5.0,76,5.0
1,0.0,497900.0,1518.0,3.0,2.0,2.0,3.0,1,0,67,6.0,3.0,1,6.0
1,10000.0,260000.0,1476.0,3.0,2.0,3.0,2.0,1,0,78,6.0,3.0,36,5.0
1,0.0,229995.0,1488.0,3.0,2.0,2.0,3.0,1,0,68,3.0,0.0,35,6.0
1,0.0,703125.0,4733.0,4.0,2.0,4.0,4.0,1,0,76,8.0,4.0,34,8.0
1,0.0,465000.0,2341.0,3.0,2.0,2.0,3.0,1,0,63,5.0,3.0,28,6.0
1,0.0,230000.0,2601.0,3.0,0.0,3.0,3.0,3,1,37,3.0,1.0,123,6.0
1,0.0,122500.0,1440.0,1.0,0.0,2.0,3.0,1,1,62,4.0,2.0,100,4.0
1,26000.0,475000.0,2492.0,4.0,2.0,2.0,4.0,1,0,72,4.0,1.0,27,8.0
1,0.0,125000.0,1876.0,2.0,0.0,3.0,4.0,1,1,63,1.0,0.0,116,6.0
1,0.0,210000.0,1610.0,2.0,0.0,1.0,3.0,1,0,37,3.0,0.0,64,5.0
1,0.0,385000.0,2224.0,3.0,2.0,2.0,4.0,1,0,51,7.0,5.0,36,7.0
1,0.0,128500.0,1630.5,0.0,0.0,1.0,0.0,1,0,69,0.0,0.0,52,0.0
1,0.0,370000.0,2156.0,2.0,1.0,1.0,3.0,2,0,48,1.0,0.0,51,5.0
1,0.0,475000.0,2508.0,3.0,4.0,2.0,6.0,1,0,54,2.0,1.0,99,9.0
1,0.0,475000.0,1992.0,4.0,0.0,2.0,4.0,2,0,57,3.0,0.0,49,8.0
1,0.0,2800000.0,6225.0,7.0,2.0,3.0,5.0,1,0,73,4.0,3.0,92,12.0
1,0.0,570000.0,3150.0,3.0,0.0,3.0,6.0,2,0,78,0.0,0.0,104,9.0
1,15000.0,325000.0,1445.0,2.0,1.0,2.0,2.0,1,0,77,3.0,1.0,40,4.0
1,0.0,541000.0,3867.0,3.0,2.0,2.0,5.0,1,0,59,0.0,0.0,97,8.0
1,0.0,315000.0,933.0,1.0,0.0,2.0,3.0,2,0,36,1.0,0.0,94,4.0
1,0.0,395000.0,1517.0,2.0,2.0,2.0,3.0,2,0,37,2.0,0.0,64,5.0
1,0.0,324000.0,1232.0,2.0,0.0,2.0,3.0,1,0,70,2.0,0.0,23,5.0
1,0.0,550000.0,3116.0,3.0,0.0,3.0,7.0,2,0,89,1.0,0.0,104,10.0
0,0.0,960000.0,4278.0,4.0,0.0,1.0,9.0,1,0,0,0.0,0.0,94,13.0
1,0.0,120000.0,1630.5,0.0,0.0,1.0,0.0,2,0,56,0.0,0.0,52,0.0
1,15000.0,534000.0,2634.0,3.0,0.0,3.0,7.0,2,0,91,2.0,0.0,104,10.0
1,0.0,440000.0,2400.0,2.0,0.0,2.0,6.0,2,0,117,2.0,1.0,84,8.0
1,151000.0,2500000.0,3303.0,5.0,2.0,2.0,3.0,1,0,293,3.0,2.0,50,8.0
1,0.0,330000.0,1666.0,2.0,2.0,1.0,3.0,2,0,83,5.0,3.0,170,5.0
1,0.0,1410000.0,3212.0,4.0,2.0,3.0,5.0,1,0,74,4.0,3.0,96,9.0
1,0.0,1325000.0,4952.0,2.0,2.0,1.0,2.0,1,0,55,7.0,3.0,41,4.0
1,0.0,240000.0,727.0,2.0,0.0,1.0,1.0,2,0,31,1.0,0.0,168,3.0
1,0.0,412000.0,2264.0,2.0,2.0,2.0,3.0,2,0,49,3.0,1.0,77,5.0
1,0.0,2800000.0,6551.0,5.0,2.0,3.0,6.0,1,0,100,1.0,1.0,95,11.0
1,0.0,410000.0,2546.0,3.0,0.0,1.0,5.0,2,0,50,1.0,0.0,104,8.0
1,10000.0,485000.0,1986.0,2.0,2.0,1.0,4.0,2,0,134,2.0,0.0,144,6.0
1,0.0,235001.0,1560.0,2.0,1.0,2.0,3.0,1,0,266,3.0,0.0,101,5.0
1,50000.0,475000.0,2005.0,3.0,2.0,1.0,5.0,2,0,71,0.0,0.0,144,8.0
1,0.0,580000.0,2646.0,3.0,0.0,3.0,6.0,3,0,2,3.0,1.0,17,9.0
1,0.0,265000.0,2144.0,2.0,0.0,1.0,3.0,1,0,57,2.0,1.0,71,5.0
1,0.0,430000.0,1944.0,2.0,0.0,2.0,4.0,3,0,84,3.0,0.0,94,6.0
1,0.0,260000.0,416.0,1.0,0.0,3.0,1.0,1,0,53,1.0,0.0,196,2.0
1,0.0,739900.0,3016.0,3.0,0.0,3.0,8.0,2,0,248,2.0,0.0,119,11.0
1,0.0,305000.0,1121.0,1.0,0.0,2.0,4.0,1,0,113,0.0,0.0,185,5.0
1,0.0,315000.0,1440.0,1.0,0.0,2.0,3.0,3,0,57,1.0,0.0,94,4.0
1,0.0,320000.0,2062.0,2.0,2.0,2.0,6.0,2,0,47,1.0,0.0,104,8.0
1,0.0,599000.0,2450.0,2.0,2.0,2.0,4.0,1,0,75,5.0,2.0,74,6.0
1,0.0,340000.0,2439.0,2.0,0.0,2.0,3.0,1,0,74,4.0,1.0,94,5.0
1,0.0,450000.0,3456.0,4.0,0.0,2.0,4.0,1,0,55,4.0,1.0,36,8.0
1,0.0,431000.0,1574.0,2.0,1.0,1.0,3.0,2,0,97,2.0,1.0,104,5.0
1,0.0,280000.0,2101.0,2.0,5.0,2.0,3.0,2,0,13,0.0,0.0,94,5.0
1,0.0,300000.0,1272.0,1.0,1.0,2.0,3.0,2,0,29,1.0,0.0,94,4.0
1,5100.0,590000.0,3201.0,3.0,2.0,3.0,6.0,1,0,99,0.0,0.0,104,9.0
1,0.0,345000.0,1542.0,2.0,1.0,2.0,4.0,2,0,60,2.0,0.0,94,6.0
1,0.0,425000.0,1836.0,2.0,1.0,2.0,4.0,1,0,103,1.0,0.0,94,6.0
1,0.0,371000.0,1630.5,2.0,0.0,1.0,4.0,2,0,172,1.0,0.0,134,6.0
1,0.0,220000.0,800.0,1.0,0.0,1.0,2.0,2,0,27,3.0,0.0,129,3.0
1,0.0,99100.0,964.0,1.0,1.0,1.0,2.0,2,0,44,5.0,2.0,70,3.0
1,2000.0,252000.0,1630.5,3.0,1.0,2.0,3.0,1,0,55,6.0,2.0,2,6.0
1,10000.0,150000.0,1149.0,1.0,0.0,1.0,3.0,2,0,46,4.0,1.0,93,4.0
1,0.0,54167.0,1630.5,0.0,0.0,1.0,0.0,2,0,63,0.0,0.0,51,0.0
1,0.0,144000.0,1070.0,1.0,0.0,1.0,2.0,3,0,44,8.0,5.0,83,3.0
0,0.0,260000.0,1504.0,3.0,0.0,2.0,3.0,2,0,0,7.0,4.0,16,6.0
1,10000.0,85000.0,1630.5,2.0,0.0,1.0,2.0,1,0,27,5.0,2.0,30,4.0
1,0.0,295000.0,2370.0,3.0,2.0,1.0,4.0,1,0,38,6.0,2.0,49,7.0
1,0.0,220000.0,1630.5,1.0,0.0,1.0,3.0,2,0,95,5.0,2.0,51,4.0
0,0.0,331000.0,2244.0,0.0,2.0,2.0,4.0,2,0,0,9.0,6.0,31,4.0
1,0.0,53591.0,1630.5,0.0,0.0,1.0,0.0,2,0,127,1.0,0.0,51,0.0
1,0.0,86500.0,1053.0,1.0,0.0,1.0,3.0,1,0,18,6.0,2.0,54,4.0
0,0.0,227500.0,1342.0,2.0,1.0,1.0,2.0,2,0,0,5.0,2.0,2,4.0
1,5000.0,227000.0,1612.0,2.0,2.0,2.0,4.0,1,0,65,8.0,2.0,29,6.0
0,0.0,270000.0,1670.0,2.0,2.0,1.0,4.0,2,0,0,6.0,3.0,22,6.0
1,0.0,57054.0,1630.5,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,51,0.0
1,0.0,305000.0,1748.0,3.0,0.0,1.0,3.0,2,0,0,5.0,2.0,2,6.0
1,0.0,51860.0,1630.5,0.0,0.0,1.0,0.0,2,1,0,0.0,0.0,51,0.0
0,0.0,380000.0,2150.0,3.0,2.0,2.0,4.0,3,0,0,8.0,5.0,69,7.0
1,0.0,180000.0,1066.0,2.0,0.0,1.0,3.0,1,0,0,6.0,2.0,23,5.0
1,0.0,345000.0,2233.0,2.0,0.0,1.0,3.0,1,0,0,3.0,1.0,17,5.0
1,0.0,53325.0,1630.5,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,51,0.0
1,0.0,58075.0,1630.5,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,51,0.0
1,0.0,64975.0,1630.5,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,51,0.0
1,0.0,305000.0,2023.0,2.0,0.0,1.0,3.0,1,0,0,10.0,6.0,64,5.0
1,0.0,335000.0,3098.0,3.0,2.0,1.0,6.0,1,0,67,9.0,5.0,17,9.0
1,0.0,450000.0,2638.0,4.0,2.0,1.0,4.0,1,0,0,7.0,3.0,24,8.0
1,0.0,263626.0,1878.0,2.0,2.0,1.0,3.0,2,0,0,4.0,2.0,3,5.0
0,0.0,185000.0,1444.0,3.0,0.0,2.0,4.0,2,0,0,7.0,4.0,32,7.0
1,0.0,240000.0,1369.0,3.0,0.0,1.0,3.0,2,0,0,7.0,4.0,30,6.0
1,0.0,255000.0,1050.0,2.0,0.0,1.0,3.0,1,0,37,8.0,5.0,63,5.0
1,0.0,165000.0,556.0,1.0,0.0,1.0,1.0,3,0,0,8.0,5.0,93,2.0
1,0.0,265000.0,1584.0,2.0,0.0,1.0,3.0,2,0,0,7.0,5.0,62,5.0
1,10000.0,520000.0,2731.0,2.0,2.0,1.0,3.0,1,0,83,12.0,5.0,18,5.0
1,0.0,294000.0,1280.0,3.0,0.0,1.0,2.0,1,0,44,8.0,3.0,2,5.0
1,2600.0,360000.0,2034.0,2.0,0.0,2.0,4.0,1,0,81,9.0,5.0,56,6.0
1,20900.0,400000.0,2066.0,2.0,0.0,1.0,3.0,2,0,0,8.0,4.0,20,5.0
1,0.0,1075000.0,5016.0,4.0,0.0,2.0,0.0,1,0,0,4.0,2.0,59,4.0
0,0.0,534900.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,1041750.0,4012.0,4.0,0.0,2.0,4.0,1,0,0,0.0,0.0,33,8.0
0,0.0,430000.0,1343.0,2.0,0.0,1.0,2.0,1,0,0,0.0,0.0,37,4.0
0,0.0,500000.0,744.0,1.0,0.0,1.0,2.0,1,0,0,0.0,0.0,77,3.0
0,0.0,475000.0,1633.0,2.0,0.0,1.0,3.0,1,0,0,0.0,0.0,40,5.0
0,0.0,1550000.0,2499.0,2.0,0.0,1.0,3.0,1,0,0,0.0,0.0,73,5.0
0,0.0,465000.0,1436.0,2.0,0.0,1.0,2.0,1,0,0,0.0,0.0,38,4.0
0,0.0,170000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,1458250.0,4428.0,3.0,0.0,1.0,4.0,1,0,0,0.0,0.0,50,7.0
0,0.0,3850000.0,5519.0,5.0,0.0,1.0,5.0,1,0,0,0.0,0.0,6,10.0
0,0.0,850000.0,2080.0,2.0,0.0,2.0,4.0,1,0,0,0.0,0.0,32,6.0
1,25000.0,335000.0,1568.0,3.0,0.0,2.0,3.0,1,0,73,7.0,3.0,4,6.0
1,0.0,295000.0,1481.0,2.0,0.0,1.0,4.0,1,0,40,5.0,2.0,72,6.0
1,9000.0,320000.0,1379.0,2.0,1.0,2.0,2.0,1,0,168,12.0,5.0,52,4.0
1,0.0,245000.0,1002.0,2.0,0.0,1.0,3.0,2,0,32,7.0,1.0,23,5.0
1,0.0,315000.0,1788.0,4.0,0.0,3.0,3.0,3,1,27,10.0,5.0,29,7.0
1,0.0,279000.0,1056.0,2.0,0.0,1.0,3.0,3,0,32,5.0,3.0,44,5.0
1,0.0,441000.0,1225.0,1.0,0.0,1.0,2.0,1,0,36,8.0,4.0,73,3.0
1,0.0,315000.0,1236.0,2.0,0.0,2.0,3.0,1,0,49,6.0,3.0,100,5.0
1,0.0,240000.0,1341.0,2.0,1.0,1.0,3.0,1,0,155,8.0,2.0,68,5.0
1,0.0,155000.0,1630.5,0.0,0.0,1.0,0.0,1,0,82,1.0,0.0,52,0.0
1,10000.0,306000.0,1332.0,2.0,0.0,1.0,3.0,1,0,78,3.0,0.0,80,5.0
1,30000.0,515000.0,3616.0,3.0,2.0,2.0,4.0,1,0,100,8.0,6.0,20,7.0
1,0.0,102000.0,1343.0,2.0,0.0,2.0,3.0,1,0,61,7.0,3.0,104,5.0
1,0.0,288000.0,1292.0,2.0,0.0,1.0,3.0,1,0,57,1.0,0.0,102,5.0
1,0.0,159000.0,1630.5,0.0,0.0,1.0,0.0,1,0,30,0.0,0.0,52,0.0
1,0.0,524950.0,2000.0,3.0,0.0,2.0,3.0,1,0,31,7.0,3.0,114,6.0
1,14050.0,545900.0,2640.0,3.0,2.0,2.0,4.0,1,1,147,9.0,6.0,11,7.0
1,0.0,120000.0,864.0,1.0,0.0,1.0,3.0,1,0,45,5.0,3.0,70,4.0
1,0.0,389500.0,1431.0,2.0,0.0,1.0,4.0,1,0,29,3.0,1.0,74,6.0
1,0.0,160000.0,1288.0,1.0,0.0,1.0,3.0,1,0,14,2.0,1.0,60,4.0
1,0.0,292500.0,1503.0,2.0,0.0,1.0,3.0,1,0,28,6.0,3.0,66,5.0
1,0.0,485000.0,2135.0,3.0,2.0,2.0,3.0,1,1,86,10.0,6.0,11,6.0
1,0.0,705000.0,1775.0,2.0,0.0,2.0,3.0,1,0,38,4.0,3.0,84,5.0
1,0.0,332000.0,1788.0,2.0,0.0,2.0,4.0,2,0,55,6.0,3.0,38,6.0
1,0.0,371500.0,1477.0,2.0,1.0,1.0,3.0,2,0,29,5.0,2.0,65,5.0
1,20000.0,555000.0,2004.0,3.0,0.0,2.0,4.0,1,0,113,10.0,8.0,66,7.0
1,0.0,1410000.0,3359.0,5.0,0.0,2.0,4.0,1,0,42,8.0,4.0,84,9.0
1,0.0,375000.0,1448.0,2.0,0.0,1.0,4.0,2,0,36,10.0,6.0,61,6.0
1,19600.0,239900.0,1292.0,1.0,1.0,1.0,3.0,1,0,54,5.0,2.0,70,4.0
1,0.0,299000.0,1560.0,1.0,0.0,2.0,3.0,2,0,48,7.0,2.0,124,4.0
1,0.0,330000.0,1378.0,2.0,0.0,1.0,3.0,1,0,77,9.0,5.0,55,5.0
1,0.0,759000.0,2885.0,5.0,0.0,2.0,4.0,2,0,64,8.0,4.0,99,9.0
1,0.0,505000.0,2313.0,2.0,0.0,2.0,3.0,1,1,27,9.0,5.0,105,5.0
1,19950.0,575000.0,2470.0,4.0,1.0,2.0,3.0,1,0,113,8.0,5.0,84,7.0
1,0.0,450000.0,1536.0,2.0,0.0,2.0,3.0,2,0,42,7.0,4.0,74,5.0
1,10000.0,340000.0,2056.0,3.0,1.0,2.0,6.0,3,0,125,7.0,2.0,15,9.0
1,0.0,475000.0,1884.0,3.0,1.0,2.0,4.0,3,0,35,11.0,5.0,35,7.0
1,0.0,730000.0,2535.0,3.0,2.0,2.0,3.0,2,0,78,8.0,6.0,124,6.0
1,0.0,340000.0,1728.0,3.0,1.0,2.0,4.0,1,0,58,12.0,6.0,18,7.0
1,0.0,376500.0,2416.0,3.0,0.0,2.0,4.0,1,0,23,8.0,5.0,59,7.0
1,0.0,387900.0,2416.0,3.0,0.0,2.0,4.0,1,0,15,9.0,5.0,37,7.0
1,0.0,699000.0,2379.0,3.0,1.0,3.0,3.0,2,0,105,10.0,6.0,114,6.0
1,0.0,239000.0,783.0,1.0,0.0,1.0,2.0,1,0,35,5.0,2.0,79,3.0
1,0.0,298897.0,1299.0,1.0,0.0,1.0,2.0,1,0,40,8.0,5.0,104,3.0
1,5100.0,295000.0,958.0,1.0,1.0,1.0,1.0,1,0,75,9.0,7.0,104,2.0
1,30100.0,525000.0,2016.0,4.0,0.0,2.0,4.0,2,0,40,7.0,5.0,76,8.0
1,0.0,709900.0,2162.0,2.0,2.0,1.0,3.0,3,0,85,11.0,9.0,24,5.0
1,0.0,575000.0,2448.0,3.0,2.0,2.0,4.0,1,0,40,4.0,3.0,7,7.0
1,0.0,667500.0,3040.0,3.0,6.0,2.0,3.0,3,0,106,11.0,9.0,32,6.0
1,10000.0,539900.0,3022.0,3.0,2.0,2.0,4.0,2,0,189,11.0,8.0,15,7.0
1,5000.0,515000.0,1658.0,2.0,2.0,1.0,3.0,1,0,42,8.0,6.0,31,5.0
1,6000.0,417500.0,1190.0,2.0,2.0,1.0,3.0,1,0,77,8.0,7.0,39,5.0
1,400.0,485000.0,1840.0,2.0,2.0,1.0,3.0,1,0,161,9.0,6.0,5,5.0
1,0.0,460000.0,1352.0,2.0,2.0,1.0,3.0,2,0,42,9.0,6.0,38,5.0
1,0.0,115000.0,1759.0,2.0,0.0,1.0,3.0,1,0,36,5.0,2.0,34,5.0
1,10345.0,365000.0,1440.0,2.0,2.0,1.0,2.0,1,0,72,7.0,5.0,38,4.0
1,20000.0,550000.0,2304.0,0.0,0.0,1.0,0.0,1,0,202,3.0,1.0,62,0.0
1,21000.0,439000.0,1674.0,3.0,1.0,2.0,2.0,1,0,124,6.0,4.0,18,5.0
1,0.0,789900.0,2700.0,3.0,3.0,2.0,3.0,3,0,79,11.0,9.0,29,6.0
